epoch,loss
1873,0.018291
1874,0.018249
1875,0.018207
1876,0.018165
1877,0.018124
1878,0.018083
1879,0.018041
1880,0.018000
1881,0.017960
1882,0.017919
1883,0.017878
1884,0.017838
1885,0.017798
1886,0.017758
1887,0.017718
1888,0.017678
1889,0.017638
1890,0.017599
1891,0.017560
1892,0.017520
1893,0.017481
1894,0.017442
1895,0.017404
1896,0.017365
1897,0.017326
1898,0.017288
1899,0.017250
1900,0.017212
1901,0.017174
1902,0.017136
1903,0.017098
1904,0.017061
1905,0.017023
1906,0.016986
1907,0.016949
1908,0.016912
1909,0.016875
1910,0.016839
1911,0.016802
1912,0.016765
1913,0.016729
1914,0.016693
1915,0.016657
1916,0.016621
1917,0.016585
1918,0.016549
1919,0.016514
1920,0.016478
1921,0.016443
1922,0.016408
1923,0.016373
1924,0.016338
1925,0.016303
1926,0.016268
1927,0.016234
1928,0.016199
1929,0.016165
1930,0.016131
1931,0.016097
1932,0.016063
1933,0.016029
1934,0.015995
1935,0.015962
1936,0.015928
1937,0.015895
1938,0.015861
1939,0.015828
1940,0.015795
1941,0.015762
1942,0.015729
1943,0.015697
1944,0.015664
1945,0.015632
1946,0.015599
1947,0.015567
1948,0.015535
1949,0.015503
1950,0.015471
1951,0.015439
1952,0.015408
1953,0.015376
1954,0.015344
1955,0.015313
1956,0.015282
1957,0.015251
1958,0.015220
1959,0.015189
1960,0.015158
1961,0.015127
1962,0.015096
1963,0.015066
1964,0.015035
1965,0.015005
1966,0.014975
1967,0.014945
1968,0.014915
1969,0.014885
1970,0.014855
1971,0.014825
1972,0.014796
1973,0.014766
1974,0.014737
1975,0.014707
1976,0.014678
1977,0.014649
1978,0.014620
1979,0.014591
1980,0.014562
1981,0.014533
1982,0.014505
1983,0.014476
1984,0.014448
1985,0.014419
1986,0.014391
1987,0.014363
1988,0.014335
1989,0.014307
1990,0.014279
1991,0.014251
1992,0.014223
1993,0.014196
1994,0.014168
1995,0.014141
1996,0.014113
1997,0.014086
1998,0.014059
1999,0.014032
2000,0.014005
2001,0.013978
2002,0.013951
2003,0.013924
2004,0.013898
2005,0.013871
2006,0.013845
2007,0.013818
2008,0.013792
2009,0.013766
2010,0.013739
2011,0.013713
2012,0.013687
2013,0.013661
2014,0.013636
2015,0.013610
2016,0.013584
2017,0.013559
2018,0.013533
2019,0.013508
2020,0.013482
2021,0.013457
2022,0.013432
2023,0.013407
2024,0.013382
2025,0.013357
2026,0.013332
2027,0.013307
2028,0.013283
2029,0.013258
2030,0.013233
2031,0.013209
2032,0.013185
2033,0.013160
2034,0.013136
2035,0.013112
2036,0.013088
2037,0.013064
2038,0.013040
2039,0.013016
2040,0.012992
2041,0.012969
2042,0.012945
2043,0.012921
2044,0.012898
2045,0.012874
2046,0.012851
2047,0.012828
2048,0.012805
2049,0.012781
2050,0.012758
2051,0.012735
2052,0.012712
2053,0.012690
2054,0.012667
2055,0.012644
2056,0.012621
2057,0.012599
2058,0.012576
2059,0.012554
2060,0.012531
2061,0.012509
2062,0.012487
2063,0.012465
2064,0.012443
2065,0.012421
2066,0.012399
2067,0.012377
2068,0.012355
2069,0.012333
2070,0.012311
2071,0.012290
2072,0.012268
2073,0.012247
2074,0.012225
2075,0.012204
2076,0.012183
2077,0.012161
2078,0.012140
2079,0.012119
2080,0.012098
2081,0.012077
2082,0.012056
2083,0.012035
2084,0.012014
2085,0.011993
2086,0.011973
2087,0.011952
2088,0.011932
2089,0.011911
2090,0.011891
2091,0.011870
2092,0.011850
2093,0.011830
2094,0.011809
2095,0.011789
2096,0.011769
2097,0.011749
2098,0.011729
2099,0.011709
2100,0.011689
2101,0.011670
2102,0.011650
2103,0.011630
2104,0.011610
2105,0.011591
2106,0.011571
2107,0.011552
2108,0.011533
2109,0.011513
2110,0.011494
2111,0.011475
2112,0.011455
2113,0.011436
2114,0.011417
2115,0.011398
2116,0.011379
2117,0.011360
2118,0.011341
2119,0.011323
2120,0.011304
2121,0.011285
2122,0.011267
2123,0.011248
2124,0.011229
2125,0.011211
2126,0.011193
2127,0.011174
2128,0.011156
2129,0.011138
2130,0.011119
2131,0.011101
2132,0.011083
2133,0.011065
2134,0.011047
2135,0.011029
2136,0.011011
2137,0.010993
2138,0.010975
2139,0.010958
2140,0.010940
2141,0.010922
2142,0.010905
2143,0.010887
2144,0.010869
2145,0.010852
2146,0.010835
2147,0.010817
2148,0.010800
2149,0.010783
2150,0.010765
2151,0.010748
2152,0.010731
2153,0.010714
2154,0.010697
2155,0.010680
2156,0.010663
2157,0.010646
2158,0.010629
2159,0.010612
2160,0.010596
2161,0.010579
2162,0.010562
2163,0.010545
2164,0.010529
2165,0.010512
2166,0.010496
2167,0.010479
2168,0.010463
2169,0.010447
2170,0.010430
2171,0.010414
2172,0.010398
2173,0.010382
2174,0.010365
2175,0.010349
2176,0.010333
2177,0.010317
2178,0.010301
2179,0.010285
2180,0.010270
2181,0.010254
2182,0.010238
2183,0.010222
2184,0.010206
2185,0.010191
2186,0.010175
2187,0.010160
2188,0.010144
2189,0.010128
2190,0.010113
2191,0.010098
2192,0.010082
2193,0.010067
2194,0.010052
2195,0.010036
2196,0.010021
2197,0.010006
2198,0.009991
2199,0.009976
2200,0.009961
2201,0.009946
2202,0.009931
2203,0.009916
2204,0.009901
2205,0.009886
2206,0.009871
2207,0.009856
2208,0.009841
2209,0.009827
2210,0.009812
2211,0.009797
2212,0.009783
2213,0.009768
2214,0.009754
2215,0.009739
2216,0.009725
2217,0.009710
2218,0.009696
2219,0.009682
2220,0.009667
2221,0.009653
2222,0.009639
2223,0.009625
2224,0.009611
2225,0.009596
2226,0.009582
2227,0.009568
2228,0.009554
2229,0.009540
2230,0.009526
2231,0.009513
2232,0.009499
2233,0.009485
2234,0.009471
2235,0.009457
2236,0.009444
2237,0.009430
2238,0.009416
2239,0.009403
2240,0.009389
2241,0.009375
2242,0.009362
2243,0.009348
2244,0.009335
2245,0.009322
2246,0.009308
2247,0.009295
2248,0.009282
2249,0.009268
2250,0.009255
2251,0.009242
2252,0.009229
2253,0.009215
2254,0.009202
2255,0.009189
2256,0.009176
2257,0.009163
2258,0.009150
2259,0.009137
2260,0.009124
2261,0.009111
2262,0.009099
2263,0.009086
2264,0.009073
2265,0.009060
2266,0.009047
2267,0.009035
2268,0.009022
2269,0.009009
2270,0.008997
2271,0.008984
2272,0.008972
2273,0.008959
2274,0.008947
2275,0.008934
2276,0.008922
2277,0.008909
2278,0.008897
2279,0.008885
2280,0.008872
2281,0.008860
2282,0.008848
2283,0.008836
2284,0.008824
2285,0.008811
2286,0.008799
2287,0.008787
2288,0.008775
2289,0.008763
2290,0.008751
2291,0.008739
2292,0.008727
2293,0.008715
2294,0.008703
2295,0.008691
2296,0.008680
2297,0.008668
2298,0.008656
2299,0.008644
2300,0.008632
2301,0.008621
2302,0.008609
2303,0.008597
2304,0.008586
2305,0.008574
2306,0.008563
2307,0.008551
2308,0.008540
2309,0.008528
2310,0.008517
2311,0.008505
2312,0.008494
2313,0.008483
2314,0.008471
2315,0.008460
2316,0.008449
2317,0.008437
2318,0.008426
2319,0.008415
2320,0.008404
2321,0.008393
2322,0.008381
2323,0.008370
2324,0.008359
2325,0.008348
2326,0.008337
2327,0.008326
2328,0.008315
2329,0.008304
2330,0.008293
2331,0.008282
2332,0.008272
2333,0.008261
2334,0.008250
2335,0.008239
2336,0.008228
2337,0.008218
2338,0.008207
2339,0.008196
2340,0.008185
2341,0.008175
2342,0.008164
2343,0.008154
2344,0.008143
2345,0.008132
2346,0.008122
2347,0.008111
2348,0.008101
2349,0.008090
2350,0.008080
2351,0.008070
2352,0.008059
2353,0.008049
2354,0.008039
2355,0.008028
2356,0.008018
2357,0.008008
2358,0.007997
2359,0.007987
2360,0.007977
2361,0.007967
2362,0.007957
2363,0.007947
2364,0.007936
2365,0.007926
2366,0.007916
2367,0.007906
2368,0.007896
2369,0.007886
2370,0.007876
2371,0.007866
2372,0.007856
2373,0.007847
2374,0.007837
2375,0.007827
2376,0.007817
2377,0.007807
2378,0.007797
2379,0.007788
2380,0.007778
2381,0.007768
2382,0.007758
2383,0.007749
2384,0.007739
2385,0.007729
2386,0.007720
2387,0.007710
2388,0.007701
2389,0.007691
2390,0.007681
2391,0.007672
2392,0.007662
2393,0.007653
2394,0.007643
2395,0.007634
2396,0.007625
2397,0.007615
2398,0.007606
2399,0.007597
2400,0.007587
2401,0.007578
2402,0.007569
2403,0.007559
2404,0.007550
2405,0.007541
2406,0.007532
2407,0.007522
2408,0.007513
2409,0.007504
2410,0.007495
2411,0.007486
2412,0.007477
2413,0.007468
2414,0.007459
2415,0.007450
2416,0.007441
2417,0.007432
2418,0.007423
2419,0.007414
2420,0.007405
2421,0.007396
2422,0.007387
2423,0.007378
2424,0.007369
2425,0.007360
2426,0.007352
2427,0.007343
2428,0.007334
2429,0.007325
2430,0.007316
2431,0.007308
2432,0.007299
2433,0.007290
2434,0.007282
2435,0.007273
2436,0.007264
2437,0.007256
2438,0.007247
2439,0.007239
2440,0.007230
2441,0.007221
2442,0.007213
2443,0.007204
2444,0.007196
2445,0.007187
2446,0.007179
2447,0.007171
2448,0.007162
2449,0.007154
2450,0.007145
2451,0.007137
2452,0.007129
2453,0.007120
2454,0.007112
2455,0.007104
2456,0.007095
2457,0.007087
2458,0.007079
2459,0.007071
2460,0.007062
2461,0.007054
2462,0.007046
2463,0.007038
2464,0.007030
2465,0.007022
2466,0.007013
2467,0.007005
2468,0.006997
2469,0.006989
2470,0.006981
2471,0.006973
2472,0.006965
2473,0.006957
2474,0.006949
2475,0.006941
2476,0.006933
2477,0.006925
2478,0.006917
2479,0.006910
2480,0.006902
2481,0.006894
2482,0.006886
2483,0.006878
2484,0.006870
2485,0.006862
2486,0.006855
2487,0.006847
2488,0.006839
2489,0.006831
2490,0.006824
2491,0.006816
2492,0.006808
2493,0.006801
2494,0.006793
2495,0.006785
2496,0.006778
2497,0.006770
2498,0.006762
2499,0.006755
2500,0.006747
2501,0.006740
2502,0.006732
2503,0.006725
2504,0.006717
2505,0.006710
2506,0.006702
2507,0.006695
2508,0.006687
2509,0.006680
2510,0.006672
2511,0.006665
2512,0.006658
2513,0.006650
2514,0.006643
2515,0.006636
2516,0.006628
2517,0.006621
2518,0.006614
2519,0.006606
2520,0.006599
2521,0.006592
2522,0.006585
2523,0.006577
2524,0.006570
2525,0.006563
2526,0.006556
2527,0.006548
2528,0.006541
2529,0.006534
2530,0.006527
2531,0.006520
2532,0.006513
2533,0.006506
2534,0.006499
2535,0.006492
2536,0.006485
2537,0.006477
2538,0.006470
2539,0.006463
2540,0.006456
2541,0.006449
2542,0.006443
2543,0.006436
2544,0.006429
2545,0.006422
2546,0.006415
2547,0.006408
2548,0.006401
2549,0.006394
2550,0.006387
2551,0.006380
2552,0.006374
2553,0.006367
2554,0.006360
2555,0.006353
2556,0.006346
2557,0.006340
2558,0.006333
2559,0.006326
2560,0.006319
2561,0.006313
2562,0.006306
2563,0.006299
2564,0.006293
2565,0.006286
2566,0.006279
2567,0.006273
2568,0.006266
2569,0.006259
2570,0.006253
2571,0.006246
2572,0.006240
2573,0.006233
2574,0.006226
2575,0.006220
2576,0.006213
2577,0.006207
2578,0.006200
2579,0.006194
2580,0.006187
2581,0.006181
2582,0.006174
2583,0.006168
2584,0.006162
2585,0.006155
2586,0.006149
2587,0.006142
2588,0.006136
2589,0.006130
2590,0.006123
2591,0.006117
2592,0.006111
2593,0.006104
2594,0.006098
2595,0.006092
2596,0.006085
2597,0.006079
2598,0.006073
2599,0.006067
2600,0.006060
2601,0.006054
2602,0.006048
2603,0.006042
2604,0.006035
2605,0.006029
2606,0.006023
2607,0.006017
2608,0.006011
2609,0.006005
2610,0.005999
2611,0.005992
2612,0.005986
2613,0.005980
2614,0.005974
2615,0.005968
2616,0.005962
2617,0.005956
2618,0.005950
2619,0.005944
2620,0.005938
2621,0.005932
2622,0.005926
2623,0.005920
2624,0.005914
2625,0.005908
2626,0.005902
2627,0.005896
2628,0.005890
2629,0.005884
2630,0.005878
2631,0.005872
2632,0.005866
2633,0.005861
2634,0.005855
2635,0.005849
2636,0.005843
2637,0.005837
2638,0.005831
2639,0.005826
2640,0.005820
2641,0.005814
2642,0.005808
2643,0.005802
2644,0.005797
2645,0.005791
2646,0.005785
2647,0.005779
2648,0.005774
2649,0.005768
2650,0.005762
2651,0.005757
2652,0.005751
2653,0.005745
2654,0.005740
2655,0.005734
2656,0.005728
2657,0.005723
2658,0.005717
2659,0.005711
2660,0.005706
2661,0.005700
2662,0.005695
2663,0.005689
2664,0.005684
2665,0.005678
2666,0.005673
2667,0.005667
2668,0.005661
2669,0.005656
2670,0.005650
2671,0.005645
2672,0.005639
2673,0.005634
2674,0.005629
2675,0.005623
2676,0.005618
2677,0.005612
2678,0.005607
2679,0.005601
2680,0.005596
2681,0.005591
2682,0.005585
2683,0.005580
2684,0.005574
2685,0.005569
2686,0.005564
2687,0.005558
2688,0.005553
2689,0.005548
2690,0.005542
2691,0.005537
2692,0.005532
2693,0.005527
2694,0.005521
2695,0.005516
2696,0.005511
2697,0.005505
2698,0.005500
2699,0.005495
2700,0.005490
2701,0.005485
2702,0.005479
2703,0.005474
2704,0.005469
2705,0.005464
2706,0.005459
2707,0.005454
2708,0.005448
2709,0.005443
2710,0.005438
2711,0.005433
2712,0.005428
2713,0.005423
2714,0.005418
2715,0.005413
2716,0.005407
2717,0.005402
2718,0.005397
2719,0.005392
2720,0.005387
2721,0.005382
2722,0.005377
2723,0.005372
2724,0.005367
2725,0.005362
2726,0.005357
2727,0.005352
2728,0.005347
2729,0.005342
2730,0.005337
2731,0.005332
2732,0.005327
2733,0.005322
2734,0.005317
2735,0.005313
2736,0.005308
2737,0.005303
2738,0.005298
2739,0.005293
2740,0.005288
2741,0.005283
2742,0.005278
2743,0.005273
2744,0.005269
2745,0.005264
2746,0.005259
2747,0.005254
2748,0.005249
2749,0.005245
2750,0.005240
2751,0.005235
2752,0.005230
2753,0.005225
2754,0.005221
2755,0.005216
2756,0.005211
2757,0.005206
2758,0.005202
2759,0.005197
2760,0.005192
2761,0.005187
2762,0.005183
2763,0.005178
2764,0.005173
2765,0.005169
2766,0.005164
2767,0.005159
2768,0.005155
2769,0.005150
2770,0.005145
2771,0.005141
2772,0.005136
2773,0.005132
2774,0.005127
2775,0.005122
2776,0.005118
2777,0.005113
2778,0.005109
2779,0.005104
2780,0.005099
2781,0.005095
2782,0.005090
2783,0.005086
2784,0.005081
2785,0.005077
2786,0.005072
2787,0.005068
2788,0.005063
2789,0.005059
2790,0.005054
2791,0.005050
2792,0.005045
2793,0.005041
2794,0.005036
2795,0.005032
2796,0.005027
2797,0.005023
2798,0.005018
2799,0.005014
2800,0.005010
2801,0.005005
2802,0.005001
2803,0.004996
2804,0.004992
2805,0.004988
2806,0.004983
2807,0.004979
2808,0.004975
2809,0.004970
2810,0.004966
2811,0.004961
2812,0.004957
2813,0.004953
2814,0.004948
2815,0.004944
2816,0.004940
2817,0.004936
2818,0.004931
2819,0.004927
2820,0.004923
2821,0.004918
2822,0.004914
2823,0.004910
2824,0.004906
2825,0.004901
2826,0.004897
2827,0.004893
2828,0.004889
2829,0.004884
2830,0.004880
2831,0.004876
2832,0.004872
2833,0.004868
2834,0.004863
2835,0.004859
2836,0.004855
2837,0.004851
2838,0.004847
2839,0.004843
2840,0.004838
2841,0.004834
2842,0.004830
2843,0.004826
2844,0.004822
2845,0.004818
2846,0.004814
2847,0.004810
2848,0.004805
2849,0.004801
2850,0.004797
2851,0.004793
2852,0.004789
2853,0.004785
2854,0.004781
2855,0.004777
2856,0.004773
2857,0.004769
2858,0.004765
2859,0.004761
2860,0.004757
2861,0.004753
2862,0.004749
2863,0.004745
2864,0.004741
2865,0.004737
2866,0.004733
2867,0.004729
2868,0.004725
2869,0.004721
2870,0.004717
2871,0.004713
2872,0.004709
2873,0.004705
2874,0.004701
2875,0.004697
2876,0.004693
2877,0.004689
2878,0.004685
2879,0.004681
2880,0.004678
2881,0.004674
2882,0.004670
2883,0.004666
2884,0.004662
2885,0.004658
2886,0.004654
2887,0.004650
2888,0.004647
2889,0.004643
2890,0.004639
2891,0.004635
2892,0.004631
2893,0.004627
2894,0.004624
2895,0.004620
2896,0.004616
2897,0.004612
2898,0.004608
2899,0.004605
2900,0.004601
2901,0.004597
2902,0.004593
2903,0.004589
2904,0.004586
2905,0.004582
2906,0.004578
2907,0.004574
2908,0.004571
2909,0.004567
2910,0.004563
2911,0.004559
2912,0.004556
2913,0.004552
2914,0.004548
2915,0.004545
2916,0.004541
2917,0.004537
2918,0.004534
2919,0.004530
2920,0.004526
2921,0.004523
2922,0.004519
2923,0.004515
2924,0.004512
2925,0.004508
2926,0.004504
2927,0.004501
2928,0.004497
2929,0.004493
2930,0.004490
2931,0.004486
2932,0.004483
2933,0.004479
2934,0.004475
2935,0.004472
2936,0.004468
2937,0.004465
2938,0.004461
2939,0.004457
2940,0.004454
2941,0.004450
2942,0.004447
2943,0.004443
2944,0.004440
2945,0.004436
2946,0.004433
2947,0.004429
2948,0.004426
2949,0.004422
2950,0.004418
2951,0.004415
2952,0.004411
2953,0.004408
2954,0.004404
2955,0.004401
2956,0.004397
2957,0.004394
2958,0.004391
2959,0.004387
2960,0.004384
2961,0.004380
2962,0.004377
2963,0.004373
2964,0.004370
2965,0.004366
2966,0.004363
2967,0.004359
2968,0.004356
2969,0.004353
2970,0.004349
2971,0.004346
2972,0.004342
2973,0.004339
2974,0.004336
2975,0.004332
2976,0.004329
2977,0.004325
2978,0.004322
2979,0.004319
2980,0.004315
2981,0.004312
2982,0.004309
2983,0.004305
2984,0.004302
2985,0.004299
2986,0.004295
2987,0.004292
2988,0.004289
2989,0.004285
2990,0.004282
2991,0.004279
2992,0.004275
2993,0.004272
2994,0.004269
2995,0.004265
2996,0.004262
2997,0.004259
2998,0.004256
2999,0.004252
3000,0.004249
3001,0.004246
3002,0.004242
3003,0.004239
3004,0.004236
3005,0.004233
3006,0.004229
3007,0.004226
3008,0.004223
3009,0.004220
3010,0.004217
3011,0.004213
3012,0.004210
3013,0.004207
3014,0.004204
3015,0.004200
3016,0.004197
3017,0.004194
3018,0.004191
3019,0.004188
3020,0.004185
3021,0.004181
3022,0.004178
3023,0.004175
3024,0.004172
3025,0.004169
3026,0.004166
3027,0.004162
3028,0.004159
3029,0.004156
3030,0.004153
3031,0.004150
3032,0.004147
3033,0.004144
3034,0.004140
3035,0.004137
3036,0.004134
3037,0.004131
3038,0.004128
3039,0.004125
3040,0.004122
3041,0.004119
3042,0.004116
3043,0.004113
3044,0.004109
3045,0.004106
3046,0.004103
3047,0.004100
3048,0.004097
3049,0.004094
3050,0.004091
3051,0.004088
3052,0.004085
3053,0.004082
3054,0.004079
3055,0.004076
3056,0.004073
3057,0.004070
3058,0.004067
3059,0.004064
3060,0.004061
3061,0.004058
3062,0.004055
3063,0.004052
3064,0.004049
3065,0.004046
3066,0.004043
3067,0.004040
3068,0.004037
3069,0.004034
3070,0.004031
3071,0.004028
3072,0.004025
3073,0.004022
3074,0.004019
3075,0.004016
3076,0.004013
3077,0.004010
3078,0.004007
3079,0.004004
3080,0.004001
3081,0.003998
3082,0.003996
3083,0.003993
3084,0.003990
3085,0.003987
3086,0.003984
3087,0.003981
3088,0.003978
3089,0.003975
3090,0.003972
3091,0.003969
3092,0.003967
3093,0.003964
3094,0.003961
3095,0.003958
3096,0.003955
3097,0.003952
3098,0.003949
3099,0.003946
3100,0.003944
3101,0.003941
3102,0.003938
3103,0.003935
3104,0.003932
3105,0.003929
3106,0.003927
3107,0.003924
3108,0.003921
3109,0.003918
3110,0.003915
3111,0.003912
3112,0.003910
3113,0.003907
3114,0.003904
3115,0.003901
3116,0.003898
3117,0.003896
3118,0.003893
3119,0.003890
3120,0.003887
3121,0.003885
3122,0.003882
3123,0.003879
3124,0.003876
3125,0.003874
3126,0.003871
3127,0.003868
3128,0.003865
3129,0.003863
3130,0.003860
3131,0.003857
3132,0.003854
3133,0.003852
3134,0.003849
3135,0.003846
3136,0.003843
3137,0.003841
3138,0.003838
3139,0.003835
3140,0.003833
3141,0.003830
3142,0.003827
3143,0.003824
3144,0.003822
3145,0.003819
3146,0.003816
3147,0.003814
3148,0.003811
3149,0.003808
3150,0.003806
3151,0.003803
3152,0.003800
3153,0.003798
3154,0.003795
3155,0.003792
3156,0.003790
3157,0.003787
3158,0.003784
3159,0.003782
3160,0.003779
3161,0.003776
3162,0.003774
3163,0.003771
3164,0.003769
3165,0.003766
3166,0.003763
3167,0.003761
3168,0.003758
3169,0.003756
3170,0.003753
3171,0.003750
3172,0.003748
3173,0.003745
3174,0.003743
3175,0.003740
3176,0.003737
3177,0.003735
3178,0.003732
3179,0.003730
3180,0.003727
3181,0.003725
3182,0.003722
3183,0.003719
3184,0.003717
3185,0.003714
3186,0.003712
3187,0.003709
3188,0.003707
3189,0.003704
3190,0.003702
3191,0.003699
3192,0.003696
3193,0.003694
3194,0.003691
3195,0.003689
3196,0.003686
3197,0.003684
3198,0.003681
3199,0.003679
3200,0.003676
3201,0.003674
3202,0.003671
3203,0.003669
3204,0.003666
3205,0.003664
3206,0.003661
3207,0.003659
3208,0.003656
3209,0.003654
3210,0.003651
3211,0.003649
3212,0.003646
3213,0.003644
3214,0.003642
3215,0.003639
3216,0.003637
3217,0.003634
3218,0.003632
3219,0.003629
3220,0.003627
3221,0.003624
3222,0.003622
3223,0.003620
3224,0.003617
3225,0.003615
3226,0.003612
3227,0.003610
3228,0.003607
3229,0.003605
3230,0.003603
3231,0.003600
3232,0.003598
3233,0.003595
3234,0.003593
3235,0.003591
3236,0.003588
3237,0.003586
3238,0.003583
3239,0.003581
3240,0.003579
3241,0.003576
3242,0.003574
3243,0.003571
3244,0.003569
3245,0.003567
3246,0.003564
3247,0.003562
3248,0.003560
3249,0.003557
3250,0.003555
3251,0.003553
3252,0.003550
3253,0.003548
3254,0.003546
3255,0.003543
3256,0.003541
3257,0.003538
3258,0.003536
3259,0.003534
3260,0.003531
3261,0.003529
3262,0.003527
3263,0.003525
3264,0.003522
3265,0.003520
3266,0.003518
3267,0.003515
3268,0.003513
3269,0.003511
3270,0.003508
3271,0.003506
3272,0.003504
3273,0.003501
3274,0.003499
3275,0.003497
3276,0.003495
3277,0.003492
3278,0.003490
3279,0.003488
3280,0.003486
3281,0.003483
3282,0.003481
3283,0.003479
3284,0.003476
3285,0.003474
3286,0.003472
3287,0.003470
3288,0.003467
3289,0.003465
3290,0.003463
3291,0.003461
3292,0.003458
3293,0.003456
3294,0.003454
3295,0.003452
3296,0.003450
3297,0.003447
3298,0.003445
3299,0.003443
3300,0.003441
3301,0.003438
3302,0.003436
3303,0.003434
3304,0.003432
3305,0.003430
3306,0.003427
3307,0.003425
3308,0.003423
3309,0.003421
3310,0.003419
3311,0.003416
3312,0.003414
3313,0.003412
3314,0.003410
3315,0.003408
3316,0.003406
3317,0.003403
3318,0.003401
3319,0.003399
3320,0.003397
3321,0.003395
3322,0.003393
3323,0.003390
3324,0.003388
3325,0.003386
3326,0.003384
3327,0.003382
3328,0.003380
3329,0.003377
3330,0.003375
3331,0.003373
3332,0.003371
3333,0.003369
3334,0.003367
3335,0.003365
3336,0.003363
3337,0.003360
3338,0.003358
3339,0.003356
3340,0.003354
3341,0.003352
3342,0.003350
3343,0.003348
3344,0.003346
3345,0.003344
3346,0.003341
3347,0.003339
3348,0.003337
3349,0.003335
3350,0.003333
3351,0.003331
3352,0.003329
3353,0.003327
3354,0.003325
3355,0.003323
3356,0.003321
3357,0.003318
3358,0.003316
3359,0.003314
3360,0.003312
3361,0.003310
3362,0.003308
3363,0.003306
3364,0.003304
3365,0.003302
3366,0.003300
3367,0.003298
3368,0.003296
3369,0.003294
3370,0.003292
3371,0.003290
3372,0.003288
3373,0.003286
3374,0.003284
3375,0.003282
3376,0.003280
3377,0.003278
3378,0.003275
3379,0.003273
3380,0.003271
3381,0.003269
3382,0.003267
3383,0.003265
3384,0.003263
3385,0.003261
3386,0.003259
3387,0.003257
3388,0.003255
3389,0.003253
3390,0.003251
3391,0.003249
3392,0.003247
3393,0.003245
3394,0.003243
3395,0.003241
3396,0.003239
3397,0.003237
3398,0.003235
3399,0.003233
3400,0.003232
3401,0.003230
3402,0.003228
3403,0.003226
3404,0.003224
3405,0.003222
3406,0.003220
3407,0.003218
3408,0.003216
3409,0.003214
3410,0.003212
3411,0.003210
3412,0.003208
3413,0.003206
3414,0.003204
3415,0.003202
3416,0.003200
3417,0.003198
3418,0.003196
3419,0.003194
3420,0.003192
3421,0.003191
3422,0.003189
3423,0.003187
3424,0.003185
3425,0.003183
3426,0.003181
3427,0.003179
3428,0.003177
3429,0.003175
3430,0.003173
3431,0.003171
3432,0.003170
3433,0.003168
3434,0.003166
3435,0.003164
3436,0.003162
3437,0.003160
3438,0.003158
3439,0.003156
3440,0.003154
3441,0.003152
3442,0.003151
3443,0.003149
3444,0.003147
3445,0.003145
3446,0.003143
3447,0.003141
3448,0.003139
3449,0.003137
3450,0.003136
3451,0.003134
3452,0.003132
3453,0.003130
3454,0.003128
3455,0.003126
3456,0.003124
3457,0.003123
3458,0.003121
3459,0.003119
3460,0.003117
3461,0.003115
3462,0.003113
3463,0.003111
3464,0.003110
3465,0.003108
3466,0.003106
3467,0.003104
3468,0.003102
3469,0.003100
3470,0.003099
3471,0.003097
3472,0.003095
3473,0.003093
3474,0.003091
3475,0.003090
3476,0.003088
3477,0.003086
3478,0.003084
3479,0.003082
3480,0.003081
3481,0.003079
3482,0.003077
3483,0.003075
3484,0.003073
3485,0.003072
3486,0.003070
3487,0.003068
3488,0.003066
3489,0.003064
3490,0.003063
3491,0.003061
3492,0.003059
3493,0.003057
3494,0.003055
3495,0.003054
3496,0.003052
3497,0.003050
3498,0.003048
3499,0.003047
3500,0.003045
3501,0.003043
3502,0.003041
3503,0.003040
3504,0.003038
3505,0.003036
3506,0.003034
3507,0.003032
3508,0.003031
3509,0.003029
3510,0.003027
3511,0.003025
3512,0.003024
3513,0.003022
3514,0.003020
3515,0.003019
3516,0.003017
3517,0.003015
3518,0.003013
3519,0.003012
3520,0.003010
3521,0.003008
3522,0.003006
3523,0.003005
3524,0.003003
3525,0.003001
3526,0.002999
3527,0.002998
3528,0.002996
3529,0.002994
3530,0.002993
3531,0.002991
3532,0.002989
3533,0.002988
3534,0.002986
3535,0.002984
3536,0.002982
3537,0.002981
3538,0.002979
3539,0.002977
3540,0.002976
3541,0.002974
3542,0.002972
3543,0.002971
3544,0.002969
3545,0.002967
3546,0.002965
3547,0.002964
3548,0.002962
3549,0.002960
3550,0.002959
3551,0.002957
3552,0.002955
3553,0.002954
3554,0.002952
3555,0.002950
3556,0.002949
3557,0.002947
3558,0.002945
3559,0.002944
3560,0.002942
3561,0.002940
3562,0.002939
3563,0.002937
3564,0.002935
3565,0.002934
3566,0.002932
3567,0.002931
3568,0.002929
3569,0.002927
3570,0.002926
3571,0.002924
3572,0.002922
3573,0.002921
3574,0.002919
3575,0.002917
3576,0.002916
3577,0.002914
3578,0.002913
3579,0.002911
3580,0.002909
3581,0.002908
3582,0.002906
3583,0.002904
3584,0.002903
3585,0.002901
3586,0.002900
3587,0.002898
3588,0.002896
3589,0.002895
3590,0.002893
3591,0.002892
3592,0.002890
3593,0.002888
3594,0.002887
3595,0.002885
3596,0.002884
3597,0.002882
3598,0.002880
3599,0.002879
3600,0.002877
3601,0.002876
3602,0.002874
3603,0.002872
3604,0.002871
3605,0.002869
3606,0.002868
3607,0.002866
3608,0.002865
3609,0.002863
3610,0.002861
3611,0.002860
3612,0.002858
3613,0.002857
3614,0.002855
3615,0.002854
3616,0.002852
3617,0.002850
3618,0.002849
3619,0.002847
3620,0.002846
3621,0.002844
